URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/aff236ec/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),954,40,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/aff236ec/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:15
https://www.pararius.com/apartment-for-rent/rotterdam/55eb493a/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),925,37,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/55eb493a/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:17
https://www.pararius.com/apartment-for-rent/rotterdam/3b281b94/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),741,33,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/3b281b94/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:18
https://www.pararius.com/apartment-for-rent/rotterdam/8fc47c2d/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),690,24,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8fc47c2d/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:19
https://www.pararius.com/apartment-for-rent/rotterdam/9644e9dc/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),937,36,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9644e9dc/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:20
https://www.pararius.com/apartment-for-rent/rotterdam/ba1f7981/glashaven,Apartment Glashaven,3011 XH (Stadsdriehoek),741,32,1,Upholstered,Want to study in peace and quiet and go out in the vibrant city? With this long stay studio in the brand new student complex Vitro you are on a top spot in the heart of Rotterdam. The former office building has been completely renovated into 87 surprising studios for students. ,01-08-2022,21-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ba1f7981/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:33:21
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",3 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:33:22
https://www.pararius.com/apartment-for-rent/rotterdam/a7212f89/maashavenweg,Apartment Maashavenweg,3072 AZ (Katendrecht),1155,62,2,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 1 bedroom in the Katendrecht district.,01-08-2022,consultation,Accessible for seniors,Excellent,175,Apartment,Existing building,2021,Location type is not available,1,1,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/a7212f89/rotterdam/voorberg-nvm-makelaars/request-details,2022-08-10 21:33:23
https://www.pararius.com/apartment-for-rent/rotterdam/9db43eb6/wolphaertsbocht,Apartment Wolphaertsbocht,3083 MJ (Carnisse),1050,50,3,Upholstered,ROTTERDAM TARWEWIJK: Completely renovated 3-room ground floor apartment with 1 bedroom and a lovely backyard! The property is available directly!,01-08-2022,Not available to book,Specifics are not available,Upkeep is not available,195,Apartment,Existing building,1940,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/9db43eb6/rotterdam/rental-rotterdam/request-details,2022-08-10 21:33:24
https://www.pararius.com/apartment-for-rent/rotterdam/0123069f/westzeedijk,Apartment Westzeedijk,3024 EK (Delfshaven),1395,83,3,Upholstered,Beautiful and newly furnished 2 room apartment located on the 1st floor and within walking distance of the bustling center of Rotterdam. The apartment is located in the lively area called ''Coolhaven''. The apartment offers phenomenal views over the Westzeedijk. Within walking distance of tram 8 and various roads such as the A16 and A13.  ,01-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1959,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0123069f/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:33:26
https://www.pararius.com/apartment-for-rent/rotterdam/68f08d56/leeuwenstraat,Apartment Leeuwenstraat,3011 AL (Stadsdriehoek),1350,97,1,Furnished,ROTTERDAM CITY CENTER: Trendy loft with industrial details. The apartment is rented furnished and is available in consultation!,01-08-2022,Not available to book,Specifics are not available,Reasonable,339,Apartment,Existing building,1949,Location type is not available,Number of bedrooms is not available,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/68f08d56/rotterdam/rental-rotterdam/request-details,2022-08-10 21:33:27
https://www.pararius.com/apartment-for-rent/rotterdam/604f2ba3/bulgersteyn,Apartment Bulgersteyn,3011 AB (Stadsdriehoek),2450,155,3,Furnished,Spacious furnished apartment for rent in Rotterdam with 2 bedrooms in the Stadsdriehoek district.,01-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/604f2ba3/rotterdam/casa-rental-services/request-details,2022-08-10 21:33:29
https://www.pararius.com/apartment-for-rent/rotterdam/708dc04a/hofstedestraat,Apartment Hofstedestraat,3022 RE (Nieuwe Westen),1550,108,4,Upholstered,This 2-layer house (3 bedrooms) with a balcony offers spacious living. Striking is the large living area with open kitchen that invites you to cook for company while you do not miss a conversation. Or relax in the living room of course! Crazy about the city center? You can visit the hotspots in no time.,01-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1925,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/708dc04a/rotterdam/benhousing/request-details,2022-08-10 21:33:30
https://www.pararius.com/apartment-for-rent/rotterdam/38a328d0/schouwburgplein,Apartment Schouwburgplein,3012 CL (Cool),2250,85,2,Furnished,Please be aware of the following;,01-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/38a328d0/rotterdam/riva-rentals/request-details,2022-08-10 21:33:31
https://www.pararius.com/apartment-for-rent/rotterdam/19912888/botersloot,Apartment Botersloot 505,3011 HE (Stadsdriehoek),1695,80,3,Furnished,"*Unfortunately, this house cannot be shared and is not suitable for students. Applications by students and/or home sharers will not be processed.",01-08-2022,05-09-2022,Specifics are not available,Excellent,210,Apartment,Existing building,2009,Location type is not available,2,1,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/19912888/rotterdam/stad-en-land-makelaars/request-details,2022-08-10 21:33:32
